prov_cod,prov,comarca_cod,comarca_cod_full,comarca,municipio_cod,municipio_cod_full,municipio,genero,edad,edad_etiqueta,pob
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,016,01016,Bernedo,Total,20,20-64,324
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,016,01016,Bernedo,Total,65,>= 65,159
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,016,01016,Bernedo,Total,NA,Total,551
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Hombres,0,0-19,82
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Hombres,20,20-64,372
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Hombres,65,>= 65,137
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Hombres,NA,Total,591
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Mujeres,0,0-19,86
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Mujeres,20,20-64,309
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Mujeres,65,>= 65,135
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Mujeres,NA,Total,530
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Total,0,0-19,168
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Total,20,20-64,681
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Total,65,>= 65,272
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,017,01017,Campezo/Kanpezu,Total,NA,Total,1121
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Hombres,0,0-19,8
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Hombres,20,20-64,56
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Hombres,65,>= 65,37
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Hombres,NA,Total,101
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Mujeres,0,0-19,7
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Mujeres,20,20-64,48
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Mujeres,65,>= 65,34
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Mujeres,NA,Total,89
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Total,0,0-19,15
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Total,20,20-64,104
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Total,65,>= 65,71
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,030,01030,Lagrán,Total,NA,Total,190
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Hombres,0,0-19,89
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Hombres,20,20-64,243
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Hombres,65,>= 65,114
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Hombres,NA,Total,446
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Mujeres,0,0-19,74
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Mujeres,20,20-64,215
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Mujeres,65,>= 65,82
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Mujeres,NA,Total,371
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Total,0,0-19,163
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Total,20,20-64,458
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Total,65,>= 65,196
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,037,01037,Arraia-Maeztu,Total,NA,Total,817
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Hombres,0,0-19,27
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Hombres,20,20-64,134
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Hombres,65,>= 65,47
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Hombres,NA,Total,208
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Mujeres,0,0-19,23
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Mujeres,20,20-64,102
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Mujeres,65,>= 65,22
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Mujeres,NA,Total,147
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Total,0,0-19,50
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Total,20,20-64,236
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Total,65,>= 65,69
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,044,01044,Peñacerrada-Urizaharra,Total,NA,Total,355
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Hombres,0,0-19,12
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Hombres,20,20-64,73
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Hombres,65,>= 65,40
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Hombres,NA,Total,125
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Mujeres,0,0-19,11
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Mujeres,20,20-64,48
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Mujeres,65,>= 65,40
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Mujeres,NA,Total,99
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Total,0,0-19,23
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Total,20,20-64,121
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Total,65,>= 65,80
01,Araba/Álava,03,0103,Arabako Mendialdea / Montaña Alavesa,056,01056,Harana/Valle de Arana,Total,NA,Total,224
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Hombres,0,0-19,15
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Hombres,20,20-64,126
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Hombres,65,>= 65,42
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Hombres,NA,Total,183
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Mujeres,0,0-19,11
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Mujeres,20,20-64,84
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Mujeres,65,>= 65,38
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Mujeres,NA,Total,133
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Total,0,0-19,26
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Total,20,20-64,210
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Total,65,>= 65,80
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,011,01011,Baños de Ebro/Mañueta,Total,NA,Total,316
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Hombres,0,0-19,14
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Hombres,20,20-64,58
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Hombres,65,>= 65,24
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Hombres,NA,Total,96
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Mujeres,0,0-19,8
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Mujeres,20,20-64,51
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Mujeres,65,>= 65,25
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Mujeres,NA,Total,84
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Total,0,0-19,22
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Total,20,20-64,109
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Total,65,>= 65,49
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,019,01019,Kripan,Total,NA,Total,180
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Hombres,0,0-19,85
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Hombres,20,20-64,304
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Hombres,65,>= 65,111
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Hombres,NA,Total,500
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Mujeres,0,0-19,93
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Mujeres,20,20-64,280
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Mujeres,65,>= 65,146
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Mujeres,NA,Total,519
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Total,0,0-19,178
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Total,20,20-64,584
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Total,65,>= 65,257
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,022,01022,Elciego,Total,NA,Total,1019
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Hombres,0,0-19,16
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Hombres,20,20-64,95
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Hombres,65,>= 65,42
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Hombres,NA,Total,153
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Mujeres,0,0-19,24
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Mujeres,20,20-64,97
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Mujeres,65,>= 65,53
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Mujeres,NA,Total,174
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Total,0,0-19,40
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Total,20,20-64,192
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Total,65,>= 65,95
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,023,01023,Elvillar/Bilar,Total,NA,Total,327
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Hombres,0,0-19,172
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Hombres,20,20-64,502
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Hombres,65,>= 65,182
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Hombres,NA,Total,856
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Mujeres,0,0-19,175
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Mujeres,20,20-64,467
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Mujeres,65,>= 65,170
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Mujeres,NA,Total,812
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Total,0,0-19,347
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Total,20,20-64,969
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Total,65,>= 65,352
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,028,01028,Labastida/Bastida,Total,NA,Total,1668
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Hombres,0,0-19,140
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Hombres,20,20-64,505
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Hombres,65,>= 65,185
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Hombres,NA,Total,830
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Mujeres,0,0-19,104
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Mujeres,20,20-64,428
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Mujeres,65,>= 65,182
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Mujeres,NA,Total,714
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Total,0,0-19,244
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Total,20,20-64,933
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Total,65,>= 65,367
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,031,01031,Laguardia,Total,NA,Total,1544
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Hombres,0,0-19,78
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Hombres,20,20-64,222
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Hombres,65,>= 65,96
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Hombres,NA,Total,396
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Mujeres,0,0-19,86
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Mujeres,20,20-64,185
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Mujeres,65,>= 65,89
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Mujeres,NA,Total,360
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Total,0,0-19,164
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Total,20,20-64,407
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Total,65,>= 65,185
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,032,01032,Lanciego/Lantziego,Total,NA,Total,756
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Hombres,0,0-19,87
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Hombres,20,20-64,289
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Hombres,65,>= 65,84
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Hombres,NA,Total,460
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Mujeres,0,0-19,90
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Mujeres,20,20-64,245
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Mujeres,65,>= 65,101
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Mujeres,NA,Total,436
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Total,0,0-19,177
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Total,20,20-64,534
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Total,65,>= 65,185
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,033,01033,Lapuebla de Labarca,Total,NA,Total,896
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Hombres,0,0-19,15
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Hombres,20,20-64,66
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Hombres,65,>= 65,29
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Hombres,NA,Total,110
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Mujeres,0,0-19,21
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Mujeres,20,20-64,45
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Mujeres,65,>= 65,32
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Mujeres,NA,Total,98
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Total,0,0-19,36
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Total,20,20-64,111
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Total,65,>= 65,61
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,034,01034,Leza,Total,NA,Total,208
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Hombres,0,0-19,19
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Hombres,20,20-64,93
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Hombres,65,>= 65,33
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Hombres,NA,Total,145
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Mujeres,0,0-19,20
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Mujeres,20,20-64,67
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Mujeres,65,>= 65,32
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Mujeres,NA,Total,119
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Total,0,0-19,39
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Total,20,20-64,160
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Total,65,>= 65,65
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,039,01039,Moreda de Álava/Moreda Araba,Total,NA,Total,264
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Hombres,0,0-19,13
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Hombres,20,20-64,85
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Hombres,65,>= 65,30
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Hombres,NA,Total,128
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Mujeres,0,0-19,23
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Mujeres,20,20-64,60
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Mujeres,65,>= 65,16
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Mujeres,NA,Total,99
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Total,0,0-19,36
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Total,20,20-64,145
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Total,65,>= 65,46
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,041,01041,Navaridas,Total,NA,Total,227
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Hombres,0,0-19,444
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Hombres,20,20-64,1141
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Hombres,65,>= 65,278
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Hombres,NA,Total,1863
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Mujeres,0,0-19,428
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Mujeres,20,20-64,1053
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Mujeres,65,>= 65,344
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Mujeres,NA,Total,1825
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Total,0,0-19,872
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Total,20,20-64,2194
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Total,65,>= 65,622
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,043,01043,Oyón-Oion,Total,NA,Total,3688
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Hombres,0,0-19,26
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Hombres,20,20-64,94
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Hombres,65,>= 65,22
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Hombres,NA,Total,142
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Mujeres,0,0-19,23
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Mujeres,20,20-64,86
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Mujeres,65,>= 65,31
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Mujeres,NA,Total,140
01,Araba/Álava,04,0104,Arabako Errioxa / Rioja Alavesa,052,01052,Samaniego,Total,0,0-19,49
